"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year"
"245",0,21,0,"Injuries",0.000553261130841422,0.000627183419681274,0.000577376363606419,"Male","Alabama",1989
"246",0,21,0,"Non-communicable",1.01093746376342e-05,8.49902249517261e-05,3.66286345089553e-05,"Male","Alabama",1989
"247",0,21,1,"All other causes",0.000454262280005194,0.000525996966412331,0.000481886666133451,"Female","Alabama",1989
"248",0,21,1,"Cancers",0.0002248577505183,0.000288557339437344,0.0002463436928311,"Female","Alabama",1989
"249",0,21,1,"Cardiovascular",0.000986131774115268,0.00112590448394678,0.00102949482489978,"Female","Alabama",1989
"250",0,21,1,"Communicable",1.73394485342494e-05,5.50678634042447e-05,3.05010307419133e-05,"Female","Alabama",1989
"251",0,21,1,"Injuries",9.17962331400052e-06,3.90568019039299e-05,2.00233783923026e-05,"Female","Alabama",1989
"252",0,21,1,"Non-communicable",0.000184040179101445,0.000232710644360831,0.000199349009750595,"Female","Alabama",1989
"253",0,22,0,"All other causes",0.000729595526307894,0.000839978784791199,0.000767916920877933,"Male","Alabama",1990
"254",0,22,0,"Cancers",0.000801510617657717,0.000934678902359198,0.000845637261835702,"Male","Alabama",1990
"255",0,22,0,"Cardiovascular",0.000844500275232944,0.00106553554070801,0.000926864111960789,"Male","Alabama",1990
"256",0,22,0,"Communicable",0.000243694664417903,0.000324415071284685,0.000271576559073272,"Male","Alabama",1990
"257",0,22,0,"Injuries",0.000541615587873263,0.000616348239867096,0.000566906443975895,"Male","Alabama",1990
"258",0,22,0,"Non-communicable",1.27753176828867e-05,8.2476961115727e-05,3.47292027290824e-05,"Male","Alabama",1990
"259",0,22,1,"All other causes",0.000458260171780282,0.00052619936021197,0.00048257381993198,"Female","Alabama",1990
"260",0,22,1,"Cancers",0.000250612288363416,0.000313236601747097,0.000268529833812985,"Female","Alabama",1990
"261",0,22,1,"Cardiovascular",0.000915172796500839,0.00106468656243555,0.000967259617647835,"Female","Alabama",1990
"262",0,22,1,"Communicable",1.97901735906057e-05,6.07392731126696e-05,3.48242511798907e-05,"Female","Alabama",1990
"263",0,22,1,"Injuries",8.51763355390099e-06,3.67789099057267e-05,1.82705563873761e-05,"Female","Alabama",1990
"264",0,22,1,"Non-communicable",0.00018477697885527,0.00023717354227988,0.000202324719894906,"Female","Alabama",1990
"265",0,23,0,"All other causes",0.00071011383643958,0.000807556201308503,0.000744535898023183,"Male","Alabama",1991
"266",0,23,0,"Cancers",0.000774859982667202,0.000908946006241631,0.00081267666917695,"Male","Alabama",1991
"267",0,23,0,"Cardiovascular",0.000941917623099514,0.00113709041240741,0.00100740583847548,"Male","Alabama",1991
"268",0,23,0,"Communicable",0.000237610108236362,0.000311531054564581,0.000259088262969964,"Male","Alabama",1991
"269",0,23,0,"Injuries",0.000555591557337791,0.000632057929432828,0.000579172342595184,"Male","Alabama",1991
"270",0,23,0,"Non-communicable",1.9864737896094e-05,8.98967388547403e-05,4.2748663157404e-05,"Male","Alabama",1991
"271",0,23,1,"All other causes",0.000453238544930238,0.000525086229975487,0.000479402684933534,"Female","Alabama",1991
"272",0,23,1,"Cancers",0.000255047224801808,0.000318841056421414,0.000278168443337351,"Female","Alabama",1991
"273",0,23,1,"Cardiovascular",0.000807697250662881,0.000961251170685315,0.000871816992566415,"Female","Alabama",1991
"274",0,23,1,"Communicable",4.26780513695766e-05,8.23886680713666e-05,5.59487242966141e-05,"Female","Alabama",1991
"275",0,23,1,"Injuries",1.3628102220864e-05,4.18829674961444e-05,2.35849545650744e-05,"Female","Alabama",1991
"276",0,23,1,"Non-communicable",0.000183427012157353,0.000234518847290786,0.000201432122444188,"Female","Alabama",1991
"277",0,24,0,"All other causes",0.000670434392210583,0.000776023799168381,0.000709114181937526,"Male","Alabama",1992
"278",0,24,0,"Cancers",0.000840740836482543,0.000987055151523557,0.000889310222297656,"Male","Alabama",1992
"279",0,24,0,"Cardiovascular",0.000809001207038792,0.00100665525330176,0.000880132801655142,"Male","Alabama",1992
"280",0,24,0,"Communicable",0.00026338220184986,0.000349121007393421,0.000296027634737967,"Male","Alabama",1992
"281",0,24,0,"Injuries",0.000531354695593377,0.000600262429454909,0.000552939109040301,"Male","Alabama",1992
"282",0,24,0,"Non-communicable",4.06931643906076e-05,0.000120605539803964,7.34641022900438e-05,"Male","Alabama",1992
"283",0,24,1,"All other causes",0.000434535757381126,0.000501409505538412,0.000458074478393746,"Female","Alabama",1992
"284",0,24,1,"Cancers",0.000242710897539144,0.000304923633508652,0.000264344974821011,"Female","Alabama",1992
"285",0,24,1,"Cardiovascular",0.000833342886847036,0.000970082515771077,0.000877309948246331,"Female","Alabama",1992
"286",0,24,1,"Communicable",6.0014899544532e-05,9.98235396103595e-05,7.51366088014299e-05,"Female","Alabama",1992
"287",0,24,1,"Injuries",1.55270065387445e-05,4.35567650286258e-05,2.59133120078572e-05,"Female","Alabama",1992
"288",0,24,1,"Non-communicable",0.000213120248659944,0.000263484565563163,0.000230909554840627,"Female","Alabama",1992
"289",0,25,0,"All other causes",0.000690433486145516,0.000799887230384261,0.000730828648634379,"Male","Alabama",1993
"290",0,25,0,"Cancers",0.000894076943750322,0.0010363779004138,0.000940970786131362,"Male","Alabama",1993
"291",0,25,0,"Cardiovascular",0.000700345630340316,0.000905035476494622,0.000772867546952515,"Male","Alabama",1993
"292",0,25,0,"Communicable",0.000304438248568158,0.000388862849951789,0.000336137247660029,"Male","Alabama",1993
"293",0,25,0,"Injuries",0.000493640613012464,0.000571467930501668,0.00051994122661445,"Male","Alabama",1993
"294",0,25,0,"Non-communicable",5.45961643898411e-05,0.000131442310723266,7.90947648375122e-05,"Male","Alabama",1993
"295",0,25,1,"All other causes",0.000383370355956255,0.000452099678689704,0.000407004049299072,"Female","Alabama",1993
"296",0,25,1,"Cancers",0.000203847226718207,0.00026961128113465,0.000227218615562248,"Female","Alabama",1993
"297",0,25,1,"Cardiovascular",0.000742186891318792,0.000875760126871232,0.0007877038974246,"Female","Alabama",1993
"298",0,25,1,"Communicable",4.0603767181652e-05,8.190724611001e-05,5.5717102636725e-05,"Female","Alabama",1993
"299",0,25,1,"Injuries",1.308044149659e-05,4.11030598571877e-05,2.34144302581005e-05,"Female","Alabama",1993
"300",0,25,1,"Non-communicable",0.000202418516045043,0.000252272316992214,0.000217789153830319,"Female","Alabama",1993
"301",0,26,0,"All other causes",0.000688629005553563,0.000791201911957954,0.000726128639994809,"Male","Alabama",1994
"302",0,26,0,"Cancers",0.00087424396519179,0.000999300022492127,0.000914837408034638,"Male","Alabama",1994
"303",0,26,0,"Cardiovascular",0.000748902468153148,0.000942087906844891,0.000812083103272073,"Male","Alabama",1994
"304",0,26,0,"Communicable",0.000364222449342111,0.000453358421233526,0.000394631987056786,"Male","Alabama",1994
"305",0,26,0,"Injuries",0.000460471038340142,0.000528677663981666,0.000481586164991757,"Male","Alabama",1994
"306",0,26,0,"Non-communicable",5.85997013669612e-05,0.000134897396706045,8.40233187932171e-05,"Male","Alabama",1994
"307",0,26,1,"All other causes",0.00038922947527859,0.000458736896671805,0.000409305650478892,"Female","Alabama",1994
"308",0,26,1,"Cancers",0.000176337034626973,0.000245358771418197,0.000201309175923193,"Female","Alabama",1994
"309",0,26,1,"Cardiovascular",0.0006705540709035,0.000796872812892087,0.000716184689690484,"Female","Alabama",1994
"310",0,26,1,"Communicable",3.7860625330967e-05,7.7839005775211e-05,5.04601684925231e-05,"Female","Alabama",1994
"311",0,26,1,"Injuries",7.28349114219477e-06,3.40454388875836e-05,1.68385205178343e-05,"Female","Alabama",1994
"312",0,26,1,"Non-communicable",0.000209307450685078,0.000262167275239563,0.000228272348845609,"Female","Alabama",1994
"313",0,27,0,"All other causes",0.000673906633204299,0.000773622204017477,0.000711975207211018,"Male","Alabama",1995
"314",0,27,0,"Cancers",0.000833116321161163,0.000973630183572151,0.000882506872449914,"Male","Alabama",1995
"315",0,27,0,"Cardiovascular",0.000921834809781024,0.00111681661261093,0.000981563954582568,"Male","Alabama",1995
"316",0,27,0,"Communicable",0.00034334050892307,0.000427732246706543,0.000370773233868865,"Male","Alabama",1995
"317",0,27,0,"Injuries",0.000419958822768131,0.000488296678330051,0.000443250453382484,"Male","Alabama",1995
"318",0,27,0,"Non-communicable",9.41115734538207e-05,0.00017429084880397,0.00012077856858544,"Male","Alabama",1995
"319",0,27,1,"All other causes",0.000357036980304013,0.00042380593642051,0.000379928146987453,"Female","Alabama",1995
"320",0,27,1,"Cancers",0.000150182905255567,0.000215683596429361,0.000176158042328113,"Female","Alabama",1995
"321",0,27,1,"Cardiovascular",0.000647270237030714,0.000766172348463946,0.000685269539020104,"Female","Alabama",1995
"322",0,27,1,"Communicable",6.30840349866976e-05,9.94811714681186e-05,7.43934167291335e-05,"Female","Alabama",1995
"323",0,27,1,"Injuries",-9.93504088581168e-08,2.45857158431451e-05,6.38070339079282e-06,"Female","Alabama",1995
"324",0,27,1,"Non-communicable",0.000213076677947202,0.000269830037694258,0.000232751194475923,"Female","Alabama",1995
"325",0,28,0,"All other causes",0.00064326280080023,0.00074421609012371,0.000680748233056877,"Male","Alabama",1996
"326",0,28,0,"Cancers",0.000827888991768813,0.000968895864201595,0.00087811020861687,"Male","Alabama",1996
"327",0,28,0,"Cardiovascular",0.000789646024865709,0.000986388493464201,0.000861411735882454,"Male","Alabama",1996
"328",0,28,0,"Communicable",0.000340867433337417,0.000416311840973974,0.000364263238199535,"Male","Alabama",1996
"329",0,28,0,"Injuries",0.000373630612797136,0.000441873463388233,0.000397650400939955,"Male","Alabama",1996
"330",0,28,0,"Non-communicable",0.000110069718616182,0.000186238538586637,0.000132885504685997,"Male","Alabama",1996
"331",0,28,1,"All other causes",0.000328448341319475,0.000395960176946816,0.000350397898923984,"Female","Alabama",1996
"332",0,28,1,"Cancers",0.00014127766582468,0.00020708173897551,0.000164471426952635,"Female","Alabama",1996
"333",0,28,1,"Cardiovascular",0.000632891227092105,0.000762603495907308,0.000677489409778013,"Female","Alabama",1996
"334",0,28,1,"Communicable",9.81283689637089e-05,0.000139305980309169,0.000112545241075938,"Female","Alabama",1996
"335",0,28,1,"Injuries",-1.4825252966505e-05,1.24288110201641e-05,-6.38976432579968e-06,"Female","Alabama",1996
"336",0,28,1,"Non-communicable",0.000222005568582025,0.00027642296026031,0.000239536787444044,"Female","Alabama",1996
"337",0,29,0,"All other causes",0.000650308379233281,0.000743484178797961,0.000680127134672884,"Male","Alabama",1997
"338",0,29,0,"Cancers",0.00081174696293977,0.000960495423859958,0.000869523460532175,"Male","Alabama",1997
"339",0,29,0,"Cardiovascular",0.000748603436287746,0.000942655697100363,0.00081571986937872,"Male","Alabama",1997
"340",0,29,0,"Communicable",0.000282110334142271,0.000357105768610765,0.000306758855134201,"Male","Alabama",1997
"341",0,29,0,"Injuries",0.00032172707597215,0.000385667697114588,0.000341736150379964,"Male","Alabama",1997
"342",0,29,0,"Non-communicable",9.7460382798048e-05,0.000176384338062047,0.000122167259634953,"Male","Alabama",1997
"343",0,29,1,"All other causes",0.000331430219016647,0.000398841387221302,0.000354606179453232,"Female","Alabama",1997
"344",0,29,1,"Cancers",0.000145922281239714,0.000210968015158647,0.00016691972268593,"Female","Alabama",1997
"345",0,29,1,"Cardiovascular",0.000575819877966512,0.000695429548078952,0.000610934280285823,"Female","Alabama",1997
"346",0,29,1,"Communicable",7.40739263783818e-05,0.000116629244843736,8.90015198883508e-05,"Female","Alabama",1997
"347",0,29,1,"Injuries",-2.53968202926262e-05,1.0890945952111e-06,-1.59436345766964e-05,"Female","Alabama",1997
"348",0,29,1,"Non-communicable",0.000219198688283933,0.000271761897224686,0.000238348439636465,"Female","Alabama",1997
"349",0,30,0,"All other causes",0.000628174028460429,0.000724090968132933,0.000659468429804206,"Male","Alabama",1998
"350",0,30,0,"Cancers",0.000815006456641215,0.000954077940109645,0.0008634247880801,"Male","Alabama",1998
"351",0,30,0,"Cardiovascular",0.000794444071564817,0.000967664208540822,0.000851196286473412,"Male","Alabama",1998
"352",0,30,0,"Communicable",0.000254798681452431,0.000329529792747038,0.000279154677342915,"Male","Alabama",1998
"353",0,30,0,"Injuries",0.000259566835894732,0.000323021686457482,0.000280164839905387,"Male","Alabama",1998
"354",0,30,0,"Non-communicable",8.97118245057994e-05,0.000166785985232439,0.000111367577479033,"Male","Alabama",1998
"355",0,30,1,"All other causes",0.000329877936094479,0.000398387945162115,0.000355286811072565,"Female","Alabama",1998
"356",0,30,1,"Cancers",0.000127726393672468,0.000199232469637575,0.00015452215545788,"Female","Alabama",1998
"357",0,30,1,"Cardiovascular",0.000637131417080587,0.000766793876458274,0.000682939013086773,"Female","Alabama",1998
"358",0,30,1,"Communicable",6.67738907613816e-05,0.000109878386276873,8.27572661027669e-05,"Female","Alabama",1998
"359",0,30,1,"Injuries",-3.86133581190162e-05,-1.21942693873994e-05,-3.04040195117766e-05,"Female","Alabama",1998
"360",0,30,1,"Non-communicable",0.000192183760070808,0.000252575636484868,0.000213603557691774,"Female","Alabama",1998
"361",0,31,0,"All other causes",0.000570320906390645,0.000661755846200284,0.000597733930235179,"Male","Alabama",1999
"362",0,31,0,"Cancers",0.000819354070747111,0.000941930324303355,0.000858556411449284,"Male","Alabama",1999
"363",0,31,0,"Cardiovascular",0.000810529843267889,0.000981106067650893,0.000865576393631404,"Male","Alabama",1999
"364",0,31,0,"Communicable",0.000284890127670548,0.000358804831190609,0.000310011942760098,"Male","Alabama",1999
"365",0,31,0,"Injuries",0.000228195870952893,0.000291971571913954,0.000251155538537364,"Male","Alabama",1999
"366",0,31,0,"Non-communicable",0.000104303909830491,0.000193715883506819,0.000132871825275277,"Male","Alabama",1999
"367",0,31,1,"All other causes",0.000318736958295329,0.000384879063518195,0.000338800815139193,"Female","Alabama",1999
"368",0,31,1,"Cancers",0.000117879084900559,0.000181541348540164,0.000140381974501314,"Female","Alabama",1999
"369",0,31,1,"Cardiovascular",0.000572428364275827,0.000701002911674034,0.000608820482120425,"Female","Alabama",1999
"370",0,31,1,"Communicable",0.000110253533488868,0.000152434142927466,0.000124481306502903,"Female","Alabama",1999
"371",0,31,1,"Injuries",-4.89961637653999e-05,-2.39788997719746e-05,-3.99709735968631e-05,"Female","Alabama",1999
"372",0,31,1,"Non-communicable",0.000135680705066316,0.000197247502891515,0.000156704181701711,"Female","Alabama",1999
"373",0,32,0,"All other causes",0.000542533639559364,0.0006382915584209,0.000571860417987491,"Male","Alabama",2000
"374",0,32,0,"Cancers",0.000793503259305129,0.000923825749004228,0.000832380292613247,"Male","Alabama",2000
"375",0,32,0,"Cardiovascular",0.000815031599199617,0.000988339698220755,0.000882974205477255,"Male","Alabama",2000
"376",0,32,0,"Communicable",0.000271475841237811,0.000343914929875029,0.000293038912498888,"Male","Alabama",2000
"377",0,32,0,"Injuries",0.000212610843363344,0.00027042586722209,0.000231550370074511,"Male","Alabama",2000
"378",0,32,0,"Non-communicable",0.000129333432720117,0.000218042006459586,0.000158328184752154,"Male","Alabama",2000
"379",0,32,1,"All other causes",0.00029207924192815,0.000354713738714527,0.000311102872972115,"Female","Alabama",2000
"380",0,32,1,"Cancers",0.000111191281076178,0.000175687898381064,0.000133194623854791,"Female","Alabama",2000
"381",0,32,1,"Cardiovascular",0.000594055571978444,0.000716931225767232,0.000629769462904974,"Female","Alabama",2000
"382",0,32,1,"Communicable",0.000103001708098465,0.000144305187578007,0.000116161926355845,"Female","Alabama",2000
"383",0,32,1,"Injuries",-5.57322394073937e-05,-3.20398495800388e-05,-4.74798603688871e-05,"Female","Alabama",2000
"384",0,32,1,"Non-communicable",0.000127358444321445,0.000191918021082178,0.000148901066400556,"Female","Alabama",2000
"385",0,33,0,"All other causes",0.000542207647863073,0.000638564149198674,0.0005689366783042,"Male","Alabama",2001
"386",0,33,0,"Cancers",0.000811076818967943,0.00093816543478928,0.000854371559197038,"Male","Alabama",2001
"387",0,33,0,"Cardiovascular",0.000928527780049862,0.00111230498257641,0.000989742503823789,"Male","Alabama",2001
"388",0,33,0,"Communicable",0.000255054211594929,0.00033123247034776,0.000277004225403922,"Male","Alabama",2001
"389",0,33,0,"Injuries",0.000170029281650666,0.000228351003898517,0.000190827754207609,"Male","Alabama",2001
"390",0,33,0,"Non-communicable",0.000126473682408097,0.00021870594139272,0.000159085479329388,"Male","Alabama",2001
"391",0,33,1,"All other causes",0.00024773222428058,0.000317026975705843,0.000267077750095803,"Female","Alabama",2001
"392",0,33,1,"Cancers",0.000136585309443885,0.000196027455025183,0.000156685708582211,"Female","Alabama",2001
"393",0,33,1,"Cardiovascular",0.000631518369341766,0.000752738563406865,0.000669363127777031,"Female","Alabama",2001
"394",0,33,1,"Communicable",8.18737061843143e-05,0.000121753328897263,9.64209367274422e-05,"Female","Alabama",2001
"395",0,33,1,"Injuries",-6.90364627329575e-05,-4.43669186076394e-05,-6.08555925572741e-05,"Female","Alabama",2001
"396",0,33,1,"Non-communicable",0.000127354606518814,0.000192886205064954,0.000147714668522728,"Female","Alabama",2001
"397",0,34,0,"All other causes",0.000580884592398692,0.000677128053313855,0.000610475169687551,"Male","Alabama",2002
