"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"177",177,0,15,1,"Cardiovascular",76.2837970615127,92.4830988882731,109.820476872751,92.4765611270755,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"178",178,0,15,1,"Communicable",2.60705503732471,6.21965456123649,9.61509200898589,6.2339233323716,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"179",179,0,15,1,"Injuries",4.71382121585689,7.37046422126901,10.1331630070311,7.40286534452054,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"180",180,0,15,1,"Non-communicable",18.5002113214298,23.2597406475954,27.905600279399,23.1889297817645,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"181",181,0,16,0,"All other causes",96.1587089025501,107.488022740217,119.36658425664,107.587006464324,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"182",182,0,16,0,"Cancers",61.8680222738823,74.5728484770533,88.0304197646961,74.5300873195926,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"183",183,0,16,0,"Cardiovascular",54.6669015354428,75.8975972228161,98.909424275441,76.1712787156561,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"184",184,0,16,0,"Communicable",8.05805752727945,14.4379575909227,21.5882128066897,14.4780510669915,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"185",185,0,16,0,"Injuries",50.0627928663414,57.5584051986253,65.567133082022,57.6685648156753,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"186",186,0,16,0,"Non-communicable",-7.80044118751503,-1.15628367320537,6.00173349894337,-1.14833312087857,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"187",187,0,16,1,"All other causes",61.849136235883,69.4206613984248,77.4161039042804,69.4604895436073,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"188",188,0,16,1,"Cancers",18.3490906509642,24.929972906368,31.976406067945,24.8915341717128,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"189",189,0,16,1,"Cardiovascular",78.4092695154498,95.0598684234735,111.162434034294,94.8906233158713,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"190",190,0,16,1,"Communicable",1.71115221818946,5.07371062479458,8.71730689026222,5.10268534810912,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"191",191,0,16,1,"Injuries",3.8464906207483,6.86220537681736,9.84638540675144,6.91537926673995,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"192",192,0,16,1,"Non-communicable",17.9787807389882,22.4954871695886,27.1271264401176,22.4812167379616,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"193",193,0,17,0,"All other causes",85.5786951765235,96.0411656540284,106.661019520665,95.9942616752457,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"194",194,0,17,0,"Cancers",57.0658559185328,71.1388711931161,85.1799469652652,71.0659162885021,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"195",195,0,17,0,"Cardiovascular",68.7266684807384,90.4745647198434,112.298966390436,90.6943817702475,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"196",196,0,17,0,"Communicable",7.42125142380561,14.6943872604729,21.6173637532884,14.6469305419068,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"197",197,0,17,0,"Injuries",51.9715370567858,58.8898328761804,66.6979704960462,59.0246788019308,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"198",198,0,17,0,"Non-communicable",-8.24916942805307,-1.26857244630774,5.97438369005232,-1.27466951624423,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"199",199,0,17,1,"All other causes",51.4790683014806,58.9099030858468,66.8203843720955,58.9895555085195,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"200",200,0,17,1,"Cancers",20.6681946516481,27.1722693695559,33.282407281604,27.0833097536864,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"201",201,0,17,1,"Cardiovascular",91.4595757272892,107.410489692797,123.215601834283,107.763185900958,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"202",202,0,17,1,"Communicable",0.929877002897592,4.35951474694469,8.44754711387403,4.38228784365994,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"203",203,0,17,1,"Injuries",3.88440097651981,6.49558253799684,9.5683621727921,6.54474137043027,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"204",204,0,17,1,"Non-communicable",18.0056704386096,22.6571238979328,27.3813882347124,22.6786571347293,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"205",205,0,18,0,"All other causes",82.3147778880246,93.2338288155959,103.8473227587,93.0735174160639,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"206",206,0,18,0,"Cancers",52.1352204131806,66.0482933913068,80.838451859064,66.2550251889755,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"207",207,0,18,0,"Cardiovascular",70.3344136440367,92.9181569493684,115.84091124133,92.9328253478617,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"208",208,0,18,0,"Communicable",8.31010696640222,15.4112522769719,22.887402107735,15.594135479513,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"209",209,0,18,0,"Injuries",50.6081259621429,57.2997220273777,64.7233072273829,57.3699885983177,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"210",210,0,18,0,"Non-communicable",-6.73147225676652,0.374026004317251,7.46583352489498,0.322381742360062,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"211",211,0,18,1,"All other causes",45.3809978956971,52.9415985044272,60.5083708215823,52.8006160400633,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"212",212,0,18,1,"Cancers",22.3039471342127,28.8963089131798,35.4805088784371,28.890324300689,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"213",213,0,18,1,"Cardiovascular",94.3430498273463,111.450279193965,128.931647864287,111.602246900498,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"214",214,0,18,1,"Communicable",2.0424393522478,5.9161109276899,9.49964791604655,5.87219358144807,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"215",215,0,18,1,"Injuries",2.4131190277432,5.18554166244918,8.08391335499238,5.20740646632641,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"216",216,0,18,1,"Non-communicable",19.2199108238528,23.9244037957597,28.532455850252,23.9432804823993,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"217",217,0,19,0,"All other causes",76.1253954732214,87.1475001123655,98.0055193649363,87.0917732886835,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"218",218,0,19,0,"Cancers",52.3342327950379,65.7368775733476,78.899042663916,65.5332781885332,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"219",219,0,19,0,"Cardiovascular",70.165780292541,93.1479259963437,114.625930750892,93.0882650586114,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"220",220,0,19,0,"Communicable",14.0391010497783,20.9949247294067,28.3476892324804,20.9974081668488,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"221",221,0,19,0,"Injuries",52.6481520707293,59.9494990380551,67.483863337079,59.8981578330249,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"222",222,0,19,0,"Non-communicable",-3.47919511249112,3.71584384373885,11.1374419756564,3.77123737073521,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"223",223,0,19,1,"All other causes",44.4824557542238,51.321497754444,58.6933376676614,51.3561522922183,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"224",224,0,19,1,"Cancers",22.35621549965,28.7703515583578,36.0109647396372,28.8570450769837,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"225",225,0,19,1,"Cardiovascular",98.3564711132669,113.178211143733,129.71383320643,113.316026944088,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"226",226,0,19,1,"Communicable",3.70277301419869,7.52519329147938,11.3286931532202,7.53870729349478,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"227",227,0,19,1,"Injuries",1.66023714174934,4.3995739412002,7.26890631027442,4.4206052568818,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"228",228,0,19,1,"Non-communicable",18.8656007759001,23.7862346229002,28.4322596493349,23.7667958973767,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"229",229,0,20,0,"All other causes",73.5001129460222,84.3729782324127,96.0453968147404,84.3289623387735,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"230",230,0,20,0,"Cancers",66.0801309267759,79.4756399127409,94.5674858684685,79.8139583448271,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"231",231,0,20,0,"Cardiovascular",73.2262321148729,96.5164503693888,118.369466089635,95.8959599424938,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"232",232,0,20,0,"Communicable",13.8876189050464,21.7123278498358,29.2693104784168,21.6783426981611,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"233",233,0,20,0,"Injuries",55.6341927471922,63.5063237571382,71.6127256436631,63.5693613327906,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"234",234,0,20,0,"Non-communicable",-1.69335363938608,5.63498040032182,12.9741992485932,5.73796014415664,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"235",235,0,20,1,"All other causes",44.499655819537,51.4644952413886,58.7273110461787,51.4083576526146,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"236",236,0,20,1,"Cancers",23.4420561253198,29.6355330306879,36.1043412517236,29.7476545802854,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"237",237,0,20,1,"Cardiovascular",86.0539471217167,102.694670683054,118.067454533705,102.79964989722,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"238",238,0,20,1,"Communicable",2.16316671524023,5.93484596587882,9.83365543190226,5.93071506022832,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"239",239,0,20,1,"Injuries",0.838264561662669,3.91569876046161,6.76132048046276,3.86278224530904,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"240",240,0,20,1,"Non-communicable",18.886533261403,23.789717677079,28.4980847581465,23.8209740059294,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"241",241,0,21,0,"All other causes",74.7630113118722,85.5156366402311,96.461298299954,85.4942916978746,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"242",242,0,21,0,"Cancers",73.4052264060866,88.6063383150532,103.052156020853,88.5906359080521,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"243",243,0,21,0,"Cardiovascular",76.3145276999553,98.1387854035494,120.52425035826,98.5985254200339,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"244",244,0,21,0,"Communicable",20.0183870200898,27.9830959832879,36.3836884427105,27.9247029772065,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"245",245,0,21,0,"Injuries",55.4471065564798,62.6828073077069,70.9824445950474,62.7794554422345,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"246",246,0,21,0,"Non-communicable",1.26361029001551,8.55466073299449,15.6321339652181,8.54092153525355,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"247",247,0,21,1,"All other causes",45.5865559612256,52.8883451439045,60.1216688855472,52.844311716016,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"248",248,0,21,1,"Cancers",22.3824312162434,28.8793703608553,35.2702460131469,28.7673971807178,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"249",249,0,21,1,"Cardiovascular",97.8638924168764,112.814960072658,127.914533845085,112.766522231556,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"250",250,0,21,1,"Communicable",2.03131714319666,5.64010433905052,9.43868414074634,5.603177350079,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"251",251,0,21,1,"Injuries",0.927767364808008,3.91798445196079,6.74903523259253,3.9059118728349,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"252",252,0,21,1,"Non-communicable",18.3473819058182,23.173308326262,28.2184987531652,23.1835241503148,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"253",253,0,22,0,"All other causes",73.6855907389135,84.4615165116852,94.9020182391524,84.3612273202145,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"254",254,0,22,0,"Cancers",78.4157241828996,93.6412812062559,108.199281014788,93.4878167492026,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"255",255,0,22,0,"Cardiovascular",85.0982742880835,105.86459998628,128.403302447925,106.176952549835,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"256",256,0,22,0,"Communicable",24.5509999301695,32.5151714907646,40.9804577054963,32.6218869653346,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"257",257,0,22,0,"Injuries",53.8944886038892,61.385480266863,69.467926472924,61.5126958374191,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"258",258,0,22,0,"Non-communicable",0.35959662085379,8.32698531434025,15.8941256377917,8.30684247532744,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"259",259,0,22,1,"All other causes",46.1782890489377,52.775276775226,59.4893416700318,52.77723369708,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"260",260,0,22,1,"Cancers",24.5319692331302,31.1752025026481,37.8013473926751,31.2165952847811,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"261",261,0,22,1,"Cardiovascular",91.6949234398967,106.233547123312,121.29731710026,106.511885280864,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"262",262,0,22,1,"Communicable",1.96543228783463,6.04788285563437,10.2286390832832,6.04010131636656,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"263",263,0,22,1,"Injuries",0.966363166050388,3.84100091129486,6.82367986274378,3.82031588103801,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"264",264,0,22,1,"Non-communicable",18.3880723618453,23.6627410662571,28.629875305293,23.5877782654149,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"265",265,0,23,0,"All other causes",70.6507380354024,81.0460887869734,90.8596313440324,81.1559224592218,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"266",266,0,23,0,"Cancers",77.2195581525451,91.0266687719598,106.794154674422,91.1959341904857,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"267",267,0,23,0,"Cardiovascular",95.5756929858358,115.305999876242,137.427219612439,115.0576958526,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"268",268,0,23,0,"Communicable",22.8716277577031,31.4964386743118,39.4642158653773,31.3704018022484,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"269",269,0,23,0,"Injuries",55.6193100222431,63.1021557968648,70.6955255136972,63.0871761702315,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"270",270,0,23,0,"Non-communicable",0.903443571218599,8.96359014842165,16.1301656687985,8.86967425541795,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"271",271,0,23,1,"All other causes",45.7214172715909,52.6035331490484,59.127358636515,52.4874967254237,"East South Central","South","AL","Female","Alabama",1991,"Alabama"
