"state.n" "year.n" "sex.n" "COD" "rate.difference_LCL" "rate.difference_med" "rate.difference_UCL" "Census_Division" "Census_Region" "stabbrs" "sex" "state" "year"
"197" 20 17 0 "Injuries" 28.0164000811758 34.2719434379314 40.6455259268993 "South Atlantic" "South" "MD" "Male" "Maryland" 1985
"198" 20 17 0 "Non-communicable" 15.9702306847138 25.8425136867956 34.8932578549747 "South Atlantic" "South" "MD" "Male" "Maryland" 1985
"199" 20 17 1 "All other causes" 39.4967020904619 46.8902655023914 53.7534061345744 "South Atlantic" "South" "MD" "Female" "Maryland" 1985
"200" 20 17 1 "Cancers" 20.8782142850944 28.2076652841703 36.494240000699 "South Atlantic" "South" "MD" "Female" "Maryland" 1985
"201" 20 17 1 "Cardiovascular" 50.7987261553886 67.6724063496081 85.8710548139056 "South Atlantic" "South" "MD" "Female" "Maryland" 1985
"202" 20 17 1 "Communicable" 9.46696651633916 15.0753282753284 20.7626678792171 "South Atlantic" "South" "MD" "Female" "Maryland" 1985
"203" 20 17 1 "Injuries" 2.89100514852999 5.73381974308658 8.58262291964321 "South Atlantic" "South" "MD" "Female" "Maryland" 1985
"204" 20 17 1 "Non-communicable" 21.7012487410196 27.8546259146498 34.1211078222853 "South Atlantic" "South" "MD" "Female" "Maryland" 1985
"205" 20 18 0 "All other causes" 82.6762036440624 94.3502595432156 106.195380786513 "South Atlantic" "South" "MD" "Male" "Maryland" 1986
"206" 20 18 0 "Cancers" 109.978406952787 125.709277357128 143.021623787153 "South Atlantic" "South" "MD" "Male" "Maryland" 1986
"207" 20 18 0 "Cardiovascular" 25.5139565345955 50.2441692977551 74.5613811840901 "South Atlantic" "South" "MD" "Male" "Maryland" 1986
"208" 20 18 0 "Communicable" 19.7373675495136 30.5987756321925 41.871458412973 "South Atlantic" "South" "MD" "Male" "Maryland" 1986
"209" 20 18 0 "Injuries" 30.7363444001763 36.167238163521 41.840294407588 "South Atlantic" "South" "MD" "Male" "Maryland" 1986
"210" 20 18 0 "Non-communicable" 21.0256187923315 30.6780607189246 40.4422930718977 "South Atlantic" "South" "MD" "Male" "Maryland" 1986
"211" 20 18 1 "All other causes" 40.4313613306345 47.2683337707703 54.6836419144669 "South Atlantic" "South" "MD" "Female" "Maryland" 1986
"212" 20 18 1 "Cancers" 21.9779130257249 29.8891910800974 37.8085262436787 "South Atlantic" "South" "MD" "Female" "Maryland" 1986
"213" 20 18 1 "Cardiovascular" 63.2798605571131 80.0510018774036 97.8182168780644 "South Atlantic" "South" "MD" "Female" "Maryland" 1986
"214" 20 18 1 "Communicable" 11.264927635552 16.6991554868249 22.9745186977112 "South Atlantic" "South" "MD" "Female" "Maryland" 1986
"215" 20 18 1 "Injuries" 2.83239976784168 5.75024627323666 8.67813473520519 "South Atlantic" "South" "MD" "Female" "Maryland" 1986
"216" 20 18 1 "Non-communicable" 22.9530328863178 29.1321503967248 35.0231898909078 "South Atlantic" "South" "MD" "Female" "Maryland" 1986
"217" 20 19 0 "All other causes" 82.4229987869731 92.7117214090836 103.956039615921 "South Atlantic" "South" "MD" "Male" "Maryland" 1987
"218" 20 19 0 "Cancers" 112.5547868382 129.242793228373 146.329670814697 "South Atlantic" "South" "MD" "Male" "Maryland" 1987
"219" 20 19 0 "Cardiovascular" 44.7936692580626 68.5326450474446 95.8647101049974 "South Atlantic" "South" "MD" "Male" "Maryland" 1987
"220" 20 19 0 "Communicable" 30.235156549687 40.678751987561 52.6280184051581 "South Atlantic" "South" "MD" "Male" "Maryland" 1987
"221" 20 19 0 "Injuries" 33.4415575321424 39.3816792771098 45.4336424424437 "South Atlantic" "South" "MD" "Male" "Maryland" 1987
"222" 20 19 0 "Non-communicable" 22.2316693074144 31.8212901638087 41.9736262011557 "South Atlantic" "South" "MD" "Male" "Maryland" 1987
"223" 20 19 1 "All other causes" 45.6025071343187 52.8242129511786 60.0545769309202 "South Atlantic" "South" "MD" "Female" "Maryland" 1987
"224" 20 19 1 "Cancers" 19.0769527820463 26.8329700205931 34.9432359459561 "South Atlantic" "South" "MD" "Female" "Maryland" 1987
"225" 20 19 1 "Cardiovascular" 55.6311839461684 72.7185375076985 90.776385581402 "South Atlantic" "South" "MD" "Female" "Maryland" 1987
"226" 20 19 1 "Communicable" 14.1429983178017 20.15484727724 26.8526410423712 "South Atlantic" "South" "MD" "Female" "Maryland" 1987
"227" 20 19 1 "Injuries" 3.01003117485787 5.78907744232771 8.75648916230695 "South Atlantic" "South" "MD" "Female" "Maryland" 1987
"228" 20 19 1 "Non-communicable" 24.4427246023654 30.8549172924584 37.7207861374668 "South Atlantic" "South" "MD" "Female" "Maryland" 1987
"229" 20 20 0 "All other causes" 81.9015601969994 93.2656220239306 104.737303623699 "South Atlantic" "South" "MD" "Male" "Maryland" 1988
"230" 20 20 0 "Cancers" 120.678743953098 137.609942685355 155.504977805452 "South Atlantic" "South" "MD" "Male" "Maryland" 1988
"231" 20 20 0 "Cardiovascular" 59.0269439006009 84.7095278271038 109.688750559347 "South Atlantic" "South" "MD" "Male" "Maryland" 1988
"232" 20 20 0 "Communicable" 31.4842577892677 43.0120373027549 55.1314233065101 "South Atlantic" "South" "MD" "Male" "Maryland" 1988
"233" 20 20 0 "Injuries" 36.5410906757793 42.5535950480634 48.3783157795124 "South Atlantic" "South" "MD" "Male" "Maryland" 1988
"234" 20 20 0 "Non-communicable" 24.1321659317816 34.264514771057 44.0402578628002 "South Atlantic" "South" "MD" "Male" "Maryland" 1988
"235" 20 20 1 "All other causes" 44.7897378768445 52.2813932004799 59.5451118644879 "South Atlantic" "South" "MD" "Female" "Maryland" 1988
"236" 20 20 1 "Cancers" 20.6456271668844 28.2215014138306 36.6507963897166 "South Atlantic" "South" "MD" "Female" "Maryland" 1988
"237" 20 20 1 "Cardiovascular" 53.8569176148707 70.8130425656744 87.9007515577882 "South Atlantic" "South" "MD" "Female" "Maryland" 1988
"238" 20 20 1 "Communicable" 16.3199329025037 22.6911078057685 29.5841828530888 "South Atlantic" "South" "MD" "Female" "Maryland" 1988
"239" 20 20 1 "Injuries" 3.43455121002379 6.0362079067543 8.96144972321673 "South Atlantic" "South" "MD" "Female" "Maryland" 1988
"240" 20 20 1 "Non-communicable" 25.6147941000181 32.063302324286 38.3586217761511 "South Atlantic" "South" "MD" "Female" "Maryland" 1988
"241" 20 21 0 "All other causes" 83.1366047399321 94.889004200162 105.867081753149 "South Atlantic" "South" "MD" "Male" "Maryland" 1989
"242" 20 21 0 "Cancers" 127.351082476791 143.851534554923 161.276801709905 "South Atlantic" "South" "MD" "Male" "Maryland" 1989
"243" 20 21 0 "Cardiovascular" 65.2807552022648 89.4788107581391 114.412276556006 "South Atlantic" "South" "MD" "Male" "Maryland" 1989
"244" 20 21 0 "Communicable" 50.2108353240144 61.1911081023606 72.518274906819 "South Atlantic" "South" "MD" "Male" "Maryland" 1989
"245" 20 21 0 "Injuries" 40.2617538896774 46.1959090702633 51.9661169745954 "South Atlantic" "South" "MD" "Male" "Maryland" 1989
"246" 20 21 0 "Non-communicable" 27.1647364451376 36.545992941787 46.4236138835557 "South Atlantic" "South" "MD" "Male" "Maryland" 1989
"247" 20 21 1 "All other causes" 44.1715022880312 51.0393897461498 58.5367129313453 "South Atlantic" "South" "MD" "Female" "Maryland" 1989
"248" 20 21 1 "Cancers" 21.9506137295098 29.6696684962727 38.6342185486381 "South Atlantic" "South" "MD" "Female" "Maryland" 1989
"249" 20 21 1 "Cardiovascular" 58.6151782801617 75.7293669886038 93.0064488495411 "South Atlantic" "South" "MD" "Female" "Maryland" 1989
"250" 20 21 1 "Communicable" 22.9401935944973 29.4499521626726 36.5537273419279 "South Atlantic" "South" "MD" "Female" "Maryland" 1989
"251" 20 21 1 "Injuries" 3.44658712296088 6.14141118690235 9.01716516820187 "South Atlantic" "South" "MD" "Female" "Maryland" 1989
"252" 20 21 1 "Non-communicable" 23.5941347862278 30.7782548759948 37.4803884677876 "South Atlantic" "South" "MD" "Female" "Maryland" 1989
"253" 20 22 0 "All other causes" 83.2580666528729 94.5386774510083 105.825081270125 "South Atlantic" "South" "MD" "Male" "Maryland" 1990
"254" 20 22 0 "Cancers" 129.676911532615 147.282478219036 162.588047151171 "South Atlantic" "South" "MD" "Male" "Maryland" 1990
"255" 20 22 0 "Cardiovascular" 46.8025988917346 70.8504309579058 92.9903251235598 "South Atlantic" "South" "MD" "Male" "Maryland" 1990
"256" 20 22 0 "Communicable" 51.7970020841065 62.7985385984237 73.5937001602435 "South Atlantic" "South" "MD" "Male" "Maryland" 1990
"257" 20 22 0 "Injuries" 46.154418411427 51.9800375161529 57.9101836754155 "South Atlantic" "South" "MD" "Male" "Maryland" 1990
"258" 20 22 0 "Non-communicable" 26.704280774763 36.7825459097483 46.5828625830788 "South Atlantic" "South" "MD" "Male" "Maryland" 1990
"259" 20 22 1 "All other causes" 43.1192705005909 50.1473097116781 57.4297521662097 "South Atlantic" "South" "MD" "Female" "Maryland" 1990
"260" 20 22 1 "Cancers" 24.6572049044107 32.9769629407375 40.8146850742977 "South Atlantic" "South" "MD" "Female" "Maryland" 1990
"261" 20 22 1 "Cardiovascular" 54.866405242191 72.6294429842907 87.8301361014779 "South Atlantic" "South" "MD" "Female" "Maryland" 1990
"262" 20 22 1 "Communicable" 19.2610673811053 25.2380942183252 31.517090550967 "South Atlantic" "South" "MD" "Female" "Maryland" 1990
"263" 20 22 1 "Injuries" 3.68774079646212 6.23621598573407 8.76267007231158 "South Atlantic" "South" "MD" "Female" "Maryland" 1990
"264" 20 22 1 "Non-communicable" 24.6766193229931 30.9475626357893 36.9865982768869 "South Atlantic" "South" "MD" "Female" "Maryland" 1990
"265" 20 23 0 "All other causes" 81.5867105054413 92.654003177356 103.210102514753 "South Atlantic" "South" "MD" "Male" "Maryland" 1991
"266" 20 23 0 "Cancers" 131.285797928719 147.50041519913 164.877104699207 "South Atlantic" "South" "MD" "Male" "Maryland" 1991
"267" 20 23 0 "Cardiovascular" 50.3073468267596 70.6753626126865 93.5184369002942 "South Atlantic" "South" "MD" "Male" "Maryland" 1991
"268" 20 23 0 "Communicable" 72.0466173619504 82.8373311497615 94.6773266606263 "South Atlantic" "South" "MD" "Male" "Maryland" 1991
"269" 20 23 0 "Injuries" 48.0886130347921 53.7662895965274 59.6718764198652 "South Atlantic" "South" "MD" "Male" "Maryland" 1991
"270" 20 23 0 "Non-communicable" 29.4552290507303 38.9851239270084 48.5048462021703 "South Atlantic" "South" "MD" "Male" "Maryland" 1991
"271" 20 23 1 "All other causes" 40.5953352630806 47.1602513898317 53.9432975792082 "South Atlantic" "South" "MD" "Female" "Maryland" 1991
"272" 20 23 1 "Cancers" 27.3014079877208 35.3436204350128 42.767409786587 "South Atlantic" "South" "MD" "Female" "Maryland" 1991
"273" 20 23 1 "Cardiovascular" 57.5134548249251 72.124442184858 87.6556035578174 "South Atlantic" "South" "MD" "Female" "Maryland" 1991
"274" 20 23 1 "Communicable" 22.712947612281 28.0475317656408 34.2469394579485 "South Atlantic" "South" "MD" "Female" "Maryland" 1991
"275" 20 23 1 "Injuries" 3.1177266398761 5.69990053546558 8.4700069753802 "South Atlantic" "South" "MD" "Female" "Maryland" 1991
"276" 20 23 1 "Non-communicable" 22.661475929645 29.4863312230367 36.2628827716519 "South Atlantic" "South" "MD" "Female" "Maryland" 1991
"277" 20 24 0 "All other causes" 80.6738321214213 92.4092352084414 103.195181438935 "South Atlantic" "South" "MD" "Male" "Maryland" 1992
"278" 20 24 0 "Cancers" 119.867652118514 136.270191885767 151.565342678728 "South Atlantic" "South" "MD" "Male" "Maryland" 1992
"279" 20 24 0 "Cardiovascular" 57.7065396075812 78.5316117888551 99.0881985451033 "South Atlantic" "South" "MD" "Male" "Maryland" 1992
"280" 20 24 0 "Communicable" 86.2150690460076 97.7657617353808 110.966844678 "South Atlantic" "South" "MD" "Male" "Maryland" 1992
"281" 20 24 0 "Injuries" 49.9498850802283 56.0164508933887 62.7235251766526 "South Atlantic" "South" "MD" "Male" "Maryland" 1992
"282" 20 24 0 "Non-communicable" 25.3136792426371 35.3475460712586 44.7201021582428 "South Atlantic" "South" "MD" "Male" "Maryland" 1992
"283" 20 24 1 "All other causes" 41.0433925071137 47.9521662643254 55.0945618937609 "South Atlantic" "South" "MD" "Female" "Maryland" 1992
"284" 20 24 1 "Cancers" 27.566788591951 34.848354632366 43.0034751665212 "South Atlantic" "South" "MD" "Female" "Maryland" 1992
"285" 20 24 1 "Cardiovascular" 55.721052578677 68.9627151596179 83.769278771146 "South Atlantic" "South" "MD" "Female" "Maryland" 1992
"286" 20 24 1 "Communicable" 25.706006804981 31.2188584835105 36.806027381029 "South Atlantic" "South" "MD" "Female" "Maryland" 1992
"287" 20 24 1 "Injuries" 2.58735428992602 5.0937095840335 7.60259774092715 "South Atlantic" "South" "MD" "Female" "Maryland" 1992
"288" 20 24 1 "Non-communicable" 21.486430633613 27.6185014706199 33.9244534220193 "South Atlantic" "South" "MD" "Female" "Maryland" 1992
"289" 20 25 0 "All other causes" 79.2557973686265 89.6115630091685 101.292178921474 "South Atlantic" "South" "MD" "Male" "Maryland" 1993
"290" 20 25 0 "Cancers" 111.628141892047 127.582732700742 144.338836174725 "South Atlantic" "South" "MD" "Male" "Maryland" 1993
"291" 20 25 0 "Cardiovascular" 62.0124309789389 82.3037050518574 104.102248469842 "South Atlantic" "South" "MD" "Male" "Maryland" 1993
"292" 20 25 0 "Communicable" 108.939862672457 120.496559852048 132.852374746271 "South Atlantic" "South" "MD" "Male" "Maryland" 1993
"293" 20 25 0 "Injuries" 51.9095502564439 57.5762060620719 63.4878980836036 "South Atlantic" "South" "MD" "Male" "Maryland" 1993
"294" 20 25 0 "Non-communicable" 21.1086964828094 30.8812490236593 41.0374969208424 "South Atlantic" "South" "MD" "Male" "Maryland" 1993
"295" 20 25 1 "All other causes" 37.7820503082125 44.1764311132759 51.2041560092473 "South Atlantic" "South" "MD" "Female" "Maryland" 1993
"296" 20 25 1 "Cancers" 26.0595029456152 33.7376268909568 41.7566566916362 "South Atlantic" "South" "MD" "Female" "Maryland" 1993
"297" 20 25 1 "Cardiovascular" 57.2422252260164 70.6396951576115 84.6947122367725 "South Atlantic" "South" "MD" "Female" "Maryland" 1993
"298" 20 25 1 "Communicable" 30.1788187347494 35.7425245310016 41.8925344171432 "South Atlantic" "South" "MD" "Female" "Maryland" 1993
"299" 20 25 1 "Injuries" 2.44023620134499 4.93927159701698 7.32938209896365 "South Atlantic" "South" "MD" "Female" "Maryland" 1993
"300" 20 25 1 "Non-communicable" 20.863009418629 26.9639806468907 33.516917144932 "South Atlantic" "South" "MD" "Female" "Maryland" 1993
"301" 20 26 0 "All other causes" 75.602400249202 85.420469292663 96.5504206232796 "South Atlantic" "South" "MD" "Male" "Maryland" 1994
"302" 20 26 0 "Cancers" 114.20222037384 129.010706492704 145.166496879661 "South Atlantic" "South" "MD" "Male" "Maryland" 1994
"303" 20 26 0 "Cardiovascular" 66.8350192403828 87.875104014591 108.269570382801 "South Atlantic" "South" "MD" "Male" "Maryland" 1994
"304" 20 26 0 "Communicable" 117.851519861539 130.157192757801 142.274879172826 "South Atlantic" "South" "MD" "Male" "Maryland" 1994
"305" 20 26 0 "Injuries" 50.0680698737313 55.3985151144988 61.6134153025832 "South Atlantic" "South" "MD" "Male" "Maryland" 1994
"306" 20 26 0 "Non-communicable" 21.1992885245601 31.3188705504292 40.9156257978075 "South Atlantic" "South" "MD" "Male" "Maryland" 1994
"307" 20 26 1 "All other causes" 34.1622284796466 41.4136460208193 47.7374365617814 "South Atlantic" "South" "MD" "Female" "Maryland" 1994
"308" 20 26 1 "Cancers" 23.3705181889123 30.5218234746742 37.617534725084 "South Atlantic" "South" "MD" "Female" "Maryland" 1994
"309" 20 26 1 "Cardiovascular" 48.6815551029161 62.7267830039571 77.1325270288381 "South Atlantic" "South" "MD" "Female" "Maryland" 1994
"310" 20 26 1 "Communicable" 34.7017484522439 40.3484649112124 46.3287163976155 "South Atlantic" "South" "MD" "Female" "Maryland" 1994
"311" 20 26 1 "Injuries" 2.74160550843459 5.07152176489597 7.41230831352487 "South Atlantic" "South" "MD" "Female" "Maryland" 1994
"312" 20 26 1 "Non-communicable" 18.4389120629761 24.5122457887379 31.1569633856082 "South Atlantic" "South" "MD" "Female" "Maryland" 1994
"313" 20 27 0 "All other causes" 72.2366755406549 82.525875787884 93.4064386478044 "South Atlantic" "South" "MD" "Male" "Maryland" 1995
"314" 20 27 0 "Cancers" 114.722773670208 130.925848257946 146.959303276471 "South Atlantic" "South" "MD" "Male" "Maryland" 1995
"315" 20 27 0 "Cardiovascular" 64.6793401556977 86.3363401759881 106.951652741172 "South Atlantic" "South" "MD" "Male" "Maryland" 1995
"316" 20 27 0 "Communicable" 127.818621992854 139.851160546324 151.691773913159 "South Atlantic" "South" "MD" "Male" "Maryland" 1995
"317" 20 27 0 "Injuries" 47.3846706182716 52.8426501052395 58.4293347153613 "South Atlantic" "South" "MD" "Male" "Maryland" 1995
"318" 20 27 0 "Non-communicable" 23.2821666832158 32.1177889626954 41.2540411414194 "South Atlantic" "South" "MD" "Male" "Maryland" 1995
"319" 20 27 1 "All other causes" 33.0274419176217 39.7219891180425 46.5953119876204 "South Atlantic" "South" "MD" "Female" "Maryland" 1995
"320" 20 27 1 "Cancers" 21.6801669912011 28.7403441066856 36.6630095099919 "South Atlantic" "South" "MD" "Female" "Maryland" 1995
"321" 20 27 1 "Cardiovascular" 45.9004281148481 59.279182778307 72.8900676095083 "South Atlantic" "South" "MD" "Female" "Maryland" 1995
"322" 20 27 1 "Communicable" 36.8564293165536 42.4641826325483 48.4812515831156 "South Atlantic" "South" "MD" "Female" "Maryland" 1995
"323" 20 27 1 "Injuries" 2.54279419152632 4.98040396866244 7.25990695129648 "South Atlantic" "South" "MD" "Female" "Maryland" 1995
"324" 20 27 1 "Non-communicable" 20.7351400690193 26.7974212539095 34.0833859783331 "South Atlantic" "South" "MD" "Female" "Maryland" 1995
"325" 20 28 0 "All other causes" 69.2200151397775 79.6045405811341 90.2494135265945 "South Atlantic" "South" "MD" "Male" "Maryland" 1996
"326" 20 28 0 "Cancers" 109.677907716778 125.51463939092 140.728431704406 "South Atlantic" "South" "MD" "Male" "Maryland" 1996
"327" 20 28 0 "Cardiovascular" 70.7591395366667 92.0217771159504 111.987969538483 "South Atlantic" "South" "MD" "Male" "Maryland" 1996
"328" 20 28 0 "Communicable" 108.725138527463 120.459663170121 132.227417764479 "South Atlantic" "South" "MD" "Male" "Maryland" 1996
"329" 20 28 0 "Injuries" 46.3430015721504 51.86208018905 57.2786241441423 "South Atlantic" "South" "MD" "Male" "Maryland" 1996
"330" 20 28 0 "Non-communicable" 23.51985160389 32.5212253339483 42.5521418039558 "South Atlantic" "South" "MD" "Male" "Maryland" 1996
"331" 20 28 1 "All other causes" 32.2706351566402 39.1759277558447 46.1477031344134 "South Atlantic" "South" "MD" "Female" "Maryland" 1996
"332" 20 28 1 "Cancers" 20.4508904644541 27.1605748855626 34.3889970152782 "South Atlantic" "South" "MD" "Female" "Maryland" 1996
"333" 20 28 1 "Cardiovascular" 53.7312806489149 66.6205077627383 79.5757410117164 "South Atlantic" "South" "MD" "Female" "Maryland" 1996
"334" 20 28 1 "Communicable" 37.9575570529675 43.8561978031419 50.0427421376746 "South Atlantic" "South" "MD" "Female" "Maryland" 1996
"335" 20 28 1 "Injuries" 2.3233175481138 4.33582831529274 6.64335406191241 "South Atlantic" "South" "MD" "Female" "Maryland" 1996
"336" 20 28 1 "Non-communicable" 18.5193863900164 24.7457704383973 31.5845154596555 "South Atlantic" "South" "MD" "Female" "Maryland" 1996
"337" 20 29 0 "All other causes" 62.5977560417934 72.4395294255924 83.1245404842322 "South Atlantic" "South" "MD" "Male" "Maryland" 1997
