"state.n" "year.n" "race.n" "sex.n" "COD" "race" "sex" "state" "year" "Census_Division" "Census_Region" "stabbrs" "rate.per.100k_LCL" "rate.per.100k" "rate.per.100k_UCL"
"186" 20 8 1 0 "Non-communicable" "Black" "Male" "Maryland" 1976 "South Atlantic" "South" "MD" 130.146260945947 138.663048039994 138.663048039994
"187" 20 8 1 1 "All other causes" "Black" "Female" "Maryland" 1976 "South Atlantic" "South" "MD" 129.099172760178 135.530750958819 135.530750958819
"188" 20 8 1 1 "Cancers" "Black" "Female" "Maryland" 1976 "South Atlantic" "South" "MD" 195.392083890576 202.579499287589 202.579499287589
"189" 20 8 1 1 "Cardiovascular" "Black" "Female" "Maryland" 1976 "South Atlantic" "South" "MD" 511.081050569295 530.516551804586 530.516551804586
"190" 20 8 1 1 "Communicable" "Black" "Female" "Maryland" 1976 "South Atlantic" "South" "MD" 35.8043049010611 39.967275593324 39.967275593324
"191" 20 8 1 1 "Injuries" "Black" "Female" "Maryland" 1976 "South Atlantic" "South" "MD" 36.591494001388 40.0750392439874 40.0750392439874
"192" 20 8 1 1 "Non-communicable" "Black" "Female" "Maryland" 1976 "South Atlantic" "South" "MD" 93.5734102601118 99.9532309522324 99.9532309522324
"193" 20 9 0 0 "All other causes" "White" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 112.69351050643 116.862964801042 116.862964801042
"194" 20 9 0 0 "Cancers" "White" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 287.164392185998 293.772046539026 293.772046539026
"195" 20 9 0 0 "Cardiovascular" "White" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 732.927419327927 747.864795064536 747.864795064536
"196" 20 9 0 0 "Communicable" "White" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 45.7030907380202 49.6825068042793 49.6825068042793
"197" 20 9 0 0 "Injuries" "White" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 82.0701053084905 84.9677658420182 84.9677658420182
"198" 20 9 0 0 "Non-communicable" "White" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 102.3001964625 106.076443248162 106.076443248162
"199" 20 9 0 1 "All other causes" "White" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 78.6116880340069 81.1773699837834 81.1773699837834
"200" 20 9 0 1 "Cancers" "White" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 175.195618414353 178.769054037914 178.769054037914
"201" 20 9 0 1 "Cardiovascular" "White" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 456.770999997467 466.918245345237 466.918245345237
"202" 20 9 0 1 "Communicable" "White" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 27.5299471404052 29.2536972916728 29.2536972916728
"203" 20 9 0 1 "Injuries" "White" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 31.7862786427261 32.9373926500079 32.9373926500079
"204" 20 9 0 1 "Non-communicable" "White" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 47.9312901011164 50.0117443253181 50.0117443253181
"205" 20 9 1 0 "All other causes" "Black" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 198.967654457413 208.610942155476 208.610942155476
"206" 20 9 1 0 "Cancers" "Black" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 378.336828960747 393.200998536117 393.200998536117
"207" 20 9 1 0 "Cardiovascular" "Black" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 699.498469373883 725.680652344275 725.680652344275
"208" 20 9 1 0 "Communicable" "Black" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 71.1534379379196 80.3110632039324 80.3110632039324
"209" 20 9 1 0 "Injuries" "Black" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 131.218963036113 138.661554582623 138.661554582623
"210" 20 9 1 0 "Non-communicable" "Black" "Male" "Maryland" 1977 "South Atlantic" "South" "MD" 126.668340001159 135.076410246731 135.076410246731
"211" 20 9 1 1 "All other causes" "Black" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 129.527446461567 135.98534397476 135.98534397476
"212" 20 9 1 1 "Cancers" "Black" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 196.278996171959 203.536788525588 203.536788525588
"213" 20 9 1 1 "Cardiovascular" "Black" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 499.437697591608 518.466363635913 518.466363635913
"214" 20 9 1 1 "Communicable" "Black" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 35.5626180625276 39.947402175318 39.947402175318
"215" 20 9 1 1 "Injuries" "Black" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 35.4439643939155 38.7804099793993 38.7804099793993
"216" 20 9 1 1 "Non-communicable" "Black" "Female" "Maryland" 1977 "South Atlantic" "South" "MD" 89.8775871629877 95.4991699594329 95.4991699594329
"217" 20 10 0 0 "All other causes" "White" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 111.655033256179 116.109276463158 116.109276463158
"218" 20 10 0 0 "Cancers" "White" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 288.934530289542 295.7525618052 295.7525618052
"219" 20 10 0 0 "Cardiovascular" "White" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 722.86015118539 738.406910916368 738.406910916368
"220" 20 10 0 0 "Communicable" "White" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 46.7329344141319 50.6409057800881 50.6409057800881
"221" 20 10 0 0 "Injuries" "White" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 80.8886386162305 83.7226086419022 83.7226086419022
"222" 20 10 0 0 "Non-communicable" "White" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 103.19402649732 107.298799976312 107.298799976312
"223" 20 10 0 1 "All other causes" "White" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 78.0441931766516 80.634009424459 80.634009424459
"224" 20 10 0 1 "Cancers" "White" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 176.2495841379 179.902881387572 179.902881387572
"225" 20 10 0 1 "Cardiovascular" "White" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 443.439905627939 453.415554544524 453.415554544524
"226" 20 10 0 1 "Communicable" "White" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 27.9874041827098 29.7779349649709 29.7779349649709
"227" 20 10 0 1 "Injuries" "White" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 31.2594038407873 32.4319080679202 32.4319080679202
"228" 20 10 0 1 "Non-communicable" "White" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 47.735305149835 49.8161966706841 49.8161966706841
"229" 20 10 1 0 "All other causes" "Black" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 198.563606545561 208.780836498798 208.780836498798
"230" 20 10 1 0 "Cancers" "Black" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 384.220316572365 399.289539512275 399.289539512275
"231" 20 10 1 0 "Cardiovascular" "Black" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 689.47826922468 713.565457997126 713.565457997126
"232" 20 10 1 0 "Communicable" "Black" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 73.0646746228165 81.8696780804107 81.8696780804107
"233" 20 10 1 0 "Injuries" "Black" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 127.020330403166 133.899337779928 133.899337779928
"234" 20 10 1 0 "Non-communicable" "Black" "Male" "Maryland" 1978 "South Atlantic" "South" "MD" 124.86822617419 133.123536558502 133.123536558502
"235" 20 10 1 1 "All other causes" "Black" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 130.152432250468 136.301667911852 136.301667911852
"236" 20 10 1 1 "Cancers" "Black" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 198.343628061408 205.269705653208 205.269705653208
"237" 20 10 1 1 "Cardiovascular" "Black" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 486.659557847666 505.480352627532 505.480352627532
"238" 20 10 1 1 "Communicable" "Black" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 35.3696993923687 39.8511790178787 39.8511790178787
"239" 20 10 1 1 "Injuries" "Black" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 34.9240076848757 38.0035045378248 38.0035045378248
"240" 20 10 1 1 "Non-communicable" "Black" "Female" "Maryland" 1978 "South Atlantic" "South" "MD" 88.0104089210512 93.5462584695352 93.5462584695352
"241" 20 11 0 0 "All other causes" "White" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 112.116211880727 116.238566331745 116.238566331745
"242" 20 11 0 0 "Cancers" "White" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 289.953698894666 296.938869715715 296.938869715715
"243" 20 11 0 0 "Cardiovascular" "White" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 694.927206818925 710.102226070927 710.102226070927
"244" 20 11 0 0 "Communicable" "White" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 41.5496115822691 45.2459480111917 45.2459480111917
"245" 20 11 0 0 "Injuries" "White" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 80.3924353885696 82.8566927618529 82.8566927618529
"246" 20 11 0 0 "Non-communicable" "White" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 101.275898559772 105.029794289652 105.029794289652
"247" 20 11 0 1 "All other causes" "White" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 79.6375319281981 82.3370383314689 82.3370383314689
"248" 20 11 0 1 "Cancers" "White" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 175.723230094049 179.500043010243 179.500043010243
"249" 20 11 0 1 "Cardiovascular" "White" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 427.70481974868 436.246081126566 436.246081126566
"250" 20 11 0 1 "Communicable" "White" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 27.3175732332001 28.8963218916596 28.8963218916596
"251" 20 11 0 1 "Injuries" "White" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 30.7056667152359 31.9197493729549 31.9197493729549
"252" 20 11 0 1 "Non-communicable" "White" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 47.8556018890334 50.0132785824311 50.0132785824311
"253" 20 11 1 0 "All other causes" "Black" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 203.100061858227 213.400410359027 213.400410359027
"254" 20 11 1 0 "Cancers" "Black" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 391.007006592564 406.327845610129 406.327845610129
"255" 20 11 1 0 "Cardiovascular" "Black" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 675.140852437405 700.243970617931 700.243970617931
"256" 20 11 1 0 "Communicable" "Black" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 72.6202095331798 81.4632789932873 81.4632789932873
"257" 20 11 1 0 "Injuries" "Black" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 124.552841942035 131.000899824649 131.000899824649
"258" 20 11 1 0 "Non-communicable" "Black" "Male" "Maryland" 1979 "South Atlantic" "South" "MD" 123.857793125649 131.872512887587 131.872512887587
"259" 20 11 1 1 "All other causes" "Black" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 130.238041222125 136.728519251824 136.728519251824
"260" 20 11 1 1 "Cancers" "Black" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 198.948744709011 206.463791605794 206.463791605794
"261" 20 11 1 1 "Cardiovascular" "Black" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 480.419635904787 498.53769383745 498.53769383745
"262" 20 11 1 1 "Communicable" "Black" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 34.6878610375218 39.4099219961619 39.4099219961619
"263" 20 11 1 1 "Injuries" "Black" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 34.4420437040954 37.6020004030079 37.6020004030079
"264" 20 11 1 1 "Non-communicable" "Black" "Female" "Maryland" 1979 "South Atlantic" "South" "MD" 84.7525851383985 90.616855043152 90.616855043152
"265" 20 12 0 0 "All other causes" "White" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 115.224193526053 119.282344199115 119.282344199115
"266" 20 12 0 0 "Cancers" "White" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 289.11298464953 296.394921834845 296.394921834845
"267" 20 12 0 0 "Cardiovascular" "White" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 679.568740799784 694.01285888918 694.01285888918
"268" 20 12 0 0 "Communicable" "White" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 46.3027651375492 50.4710328838225 50.4710328838225
"269" 20 12 0 0 "Injuries" "White" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 80.544276621975 83.1835764693411 83.1835764693411
"270" 20 12 0 0 "Non-communicable" "White" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 101.74387509796 105.657356088469 105.657356088469
"271" 20 12 0 1 "All other causes" "White" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 82.8756563570874 85.718004731789 85.718004731789
"272" 20 12 0 1 "Cancers" "White" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 177.030667379872 180.667163784028 180.667163784028
"273" 20 12 0 1 "Cardiovascular" "White" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 429.457289847602 438.586630249818 438.586630249818
"274" 20 12 0 1 "Communicable" "White" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 28.05062749266 29.8322934706941 29.8322934706941
"275" 20 12 0 1 "Injuries" "White" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 30.259482440266 31.3952853076158 31.3952853076158
"276" 20 12 0 1 "Non-communicable" "White" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 49.4654089927068 51.6535950583626 51.6535950583626
"277" 20 12 1 0 "All other causes" "Black" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 205.428009842884 215.130336323576 215.130336323576
"278" 20 12 1 0 "Cancers" "Black" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 399.465416033414 415.724654554214 415.724654554214
"279" 20 12 1 0 "Cardiovascular" "Black" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 674.886927814328 698.753971761351 698.753971761351
"280" 20 12 1 0 "Communicable" "Black" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 70.4405959658884 78.8813794025841 78.8813794025841
"281" 20 12 1 0 "Injuries" "Black" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 120.120971753808 126.421701683894 126.421701683894
"282" 20 12 1 0 "Non-communicable" "Black" "Male" "Maryland" 1980 "South Atlantic" "South" "MD" 122.783750325068 130.520512261924 130.520512261924
"283" 20 12 1 1 "All other causes" "Black" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 130.987184480554 137.589175975623 137.589175975623
"284" 20 12 1 1 "Cancers" "Black" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 200.497813333225 207.469831585163 207.469831585163
"285" 20 12 1 1 "Cardiovascular" "Black" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 474.172460506175 492.119743305539 492.119743305539
"286" 20 12 1 1 "Communicable" "Black" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 38.2749253195482 43.1685240424099 43.1685240424099
"287" 20 12 1 1 "Injuries" "Black" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 34.016840641582 36.9948477663522 36.9948477663522
"288" 20 12 1 1 "Non-communicable" "Black" "Female" "Maryland" 1980 "South Atlantic" "South" "MD" 83.0246539112156 88.2158488124735 88.2158488124735
"289" 20 13 0 0 "All other causes" "White" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 118.246913392175 122.70366990033 122.70366990033
"290" 20 13 0 0 "Cancers" "White" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 288.463322185311 295.733225863429 295.733225863429
"291" 20 13 0 0 "Cardiovascular" "White" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 654.786163339003 669.582482579099 669.582482579099
"292" 20 13 0 0 "Communicable" "White" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 48.2980142118117 52.4850293747056 52.4850293747056
"293" 20 13 0 0 "Injuries" "White" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 78.7418375279532 81.5214888025692 81.5214888025692
"294" 20 13 0 0 "Non-communicable" "White" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 102.023614032981 105.94711437764 105.94711437764
"295" 20 13 0 1 "All other causes" "White" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 83.2269266946964 85.8365905465183 85.8365905465183
"296" 20 13 0 1 "Cancers" "White" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 178.749520679645 182.508037081732 182.508037081732
"297" 20 13 0 1 "Cardiovascular" "White" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 408.366802324056 416.78576674366 416.78576674366
"298" 20 13 0 1 "Communicable" "White" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 28.7076235458054 30.4448461858147 30.4448461858147
"299" 20 13 0 1 "Injuries" "White" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 29.5661906959055 30.738738601028 30.738738601028
"300" 20 13 0 1 "Non-communicable" "White" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 51.9103608435235 54.093136910355 54.093136910355
"301" 20 13 1 0 "All other causes" "Black" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 204.704614601 214.500869667588 214.500869667588
"302" 20 13 1 0 "Cancers" "Black" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 407.184973678127 421.938121117025 421.938121117025
"303" 20 13 1 0 "Cardiovascular" "Black" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 664.118659542439 688.616419892748 688.616419892748
"304" 20 13 1 0 "Communicable" "Black" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 69.6132542890479 77.9863900115496 77.9863900115496
"305" 20 13 1 0 "Injuries" "Black" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 115.244574569033 120.911298743343 120.911298743343
"306" 20 13 1 0 "Non-communicable" "Black" "Male" "Maryland" 1981 "South Atlantic" "South" "MD" 121.358068776498 129.467757025001 129.467757025001
"307" 20 13 1 1 "All other causes" "Black" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 130.746967202732 136.914029143689 136.914029143689
"308" 20 13 1 1 "Cancers" "Black" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 202.714849838842 209.808157339866 209.808157339866
"309" 20 13 1 1 "Cardiovascular" "Black" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 463.555976251599 481.605985455344 481.605985455344
"310" 20 13 1 1 "Communicable" "Black" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 41.0741952339289 45.7363825240222 45.7363825240222
"311" 20 13 1 1 "Injuries" "Black" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 33.9056802824121 36.663711861448 36.663711861448
"312" 20 13 1 1 "Non-communicable" "Black" "Female" "Maryland" 1981 "South Atlantic" "South" "MD" 81.3985964898471 87.070445714852 87.070445714852
"313" 20 14 0 0 "All other causes" "White" "Male" "Maryland" 1982 "South Atlantic" "South" "MD" 116.355292212681 120.900150709321 120.900150709321
"314" 20 14 0 0 "Cancers" "White" "Male" "Maryland" 1982 "South Atlantic" "South" "MD" 290.390029674242 296.763027650079 296.763027650079
